,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
22,22,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.77777777777777,483,100,0,317,53.666666666666664,11.11111111111111,0.0,35.22222222222222
23,23,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.77777777777777,483,100,0,317,53.666666666666664,11.11111111111111,0.0,35.22222222222222
24,24,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.33333333333333,488,100,0,312,54.22222222222223,11.11111111111111,0.0,34.66666666666667
25,25,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.22222222222221,515,99,1,285,57.22222222222222,11.0,0.1111111111111111,31.666666666666664
26,26,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.77777777777779,492,100,0,308,54.666666666666664,11.11111111111111,0.0,34.22222222222222
27,27,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.22222222222223,507,98,2,293,56.333333333333336,10.888888888888888,0.2222222222222222,32.55555555555556
28,28,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.11111111111111,495,100,0,305,55.00000000000001,11.11111111111111,0.0,33.88888888888889
29,29,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.55555555555556,503,96,4,297,55.888888888888886,10.666666666666668,0.4444444444444444,33.0
30,30,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.22222222222221,514,100,0,286,57.111111111111114,11.11111111111111,0.0,31.77777777777778
31,31,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.66666666666667,520,98,2,280,57.77777777777777,10.888888888888888,0.2222222222222222,31.11111111111111
32,32,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.22222222222221,514,100,0,286,57.111111111111114,11.11111111111111,0.0,31.77777777777778
33,33,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,70.44444444444444,538,96,4,262,59.77777777777777,10.666666666666668,0.4444444444444444,29.11111111111111
34,34,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.66666666666666,501,99,1,299,55.666666666666664,11.0,0.1111111111111111,33.22222222222222
35,35,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.44444444444444,489,100,0,311,54.333333333333336,11.11111111111111,0.0,34.55555555555556
36,36,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.22222222222223,497,99,1,303,55.222222222222214,11.0,0.1111111111111111,33.666666666666664
37,37,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.66666666666667,520,98,2,280,57.77777777777777,10.888888888888888,0.2222222222222222,31.11111111111111
38,38,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.44444444444444,500,98,2,300,55.55555555555556,10.888888888888888,0.2222222222222222,33.33333333333333
39,39,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.55555555555556,509,99,1,291,56.55555555555556,11.0,0.1111111111111111,32.33333333333333
40,40,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.0,514,98,2,286,57.111111111111114,10.888888888888888,0.2222222222222222,31.77777777777778
41,41,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,69.33333333333334,525,99,1,275,58.333333333333336,11.0,0.1111111111111111,30.555555555555557
42,42,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.11111111111111,505,99,1,295,56.111111111111114,11.0,0.1111111111111111,32.77777777777778
43,43,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.22222222222223,489,98,2,311,54.333333333333336,10.888888888888888,0.2222222222222222,34.55555555555556
44,44,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.77777777777779,493,99,1,307,54.77777777777778,11.0,0.1111111111111111,34.11111111111111
45,45,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.33333333333333,499,98,2,301,55.44444444444444,10.888888888888888,0.2222222222222222,33.44444444444444
46,46,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.11111111111111,504,100,0,296,56.00000000000001,11.11111111111111,0.0,32.88888888888889
47,47,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.55555555555556,508,100,0,292,56.44444444444444,11.11111111111111,0.0,32.44444444444444
48,48,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.44444444444444,489,100,0,311,54.333333333333336,11.11111111111111,0.0,34.55555555555556
49,49,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.44444444444444,508,99,1,292,56.44444444444444,11.0,0.1111111111111111,32.44444444444444
50,50,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.55555555555556,510,98,2,290,56.666666666666664,10.888888888888888,0.2222222222222222,32.22222222222222
51,51,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.44444444444444,509,98,2,291,56.55555555555556,10.888888888888888,0.2222222222222222,32.33333333333333
52,52,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.77777777777779,523,96,4,277,58.111111111111114,10.666666666666668,0.4444444444444444,30.777777777777775
53,53,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.22222222222221,516,98,2,284,57.333333333333336,10.888888888888888,0.2222222222222222,31.555555555555554
54,54,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.55555555555556,499,100,0,301,55.44444444444444,11.11111111111111,0.0,33.44444444444444
55,55,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.55555555555556,499,100,0,301,55.44444444444444,11.11111111111111,0.0,33.44444444444444
56,56,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.0,513,99,1,287,56.99999999999999,11.0,0.1111111111111111,31.88888888888889
57,57,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.44444444444444,508,99,1,292,56.44444444444444,11.0,0.1111111111111111,32.44444444444444
58,58,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.0,514,98,2,286,57.111111111111114,10.888888888888888,0.2222222222222222,31.77777777777778
59,59,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.33333333333333,490,98,2,310,54.44444444444444,10.888888888888888,0.2222222222222222,34.44444444444444
60,60,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.0,495,99,1,305,55.00000000000001,11.0,0.1111111111111111,33.88888888888889
61,61,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.77777777777779,493,99,1,307,54.77777777777778,11.0,0.1111111111111111,34.11111111111111
62,62,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.77777777777779,501,100,0,299,55.666666666666664,11.11111111111111,0.0,33.22222222222222
63,63,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.55555555555556,491,99,1,309,54.55555555555556,11.0,0.1111111111111111,34.333333333333336
64,64,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.66666666666666,510,99,1,290,56.666666666666664,11.0,0.1111111111111111,32.22222222222222
65,65,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,70.77777777777777,539,98,2,261,59.88888888888889,10.888888888888888,0.2222222222222222,28.999999999999996
66,66,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.55555555555556,499,100,0,301,55.44444444444444,11.11111111111111,0.0,33.44444444444444
67,67,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.44444444444444,510,97,3,290,56.666666666666664,10.777777777777779,0.33333333333333337,32.22222222222222
68,68,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.55555555555556,512,96,4,288,56.888888888888886,10.666666666666668,0.4444444444444444,32.0
69,69,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,71.66666666666667,547,98,2,253,60.77777777777777,10.888888888888888,0.2222222222222222,28.111111111111107
70,70,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.33333333333333,507,99,1,293,56.333333333333336,11.0,0.1111111111111111,32.55555555555556
71,71,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.11111111111111,486,100,0,314,54.0,11.11111111111111,0.0,34.88888888888889
72,72,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.22222222222223,496,100,0,304,55.111111111111114,11.11111111111111,0.0,33.77777777777778
73,73,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.55555555555556,492,98,2,308,54.666666666666664,10.888888888888888,0.2222222222222222,34.22222222222222
74,74,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.55555555555556,500,99,1,300,55.55555555555556,11.0,0.1111111111111111,33.33333333333333
75,75,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,63.888888888888886,475,100,0,325,52.77777777777778,11.11111111111111,0.0,36.11111111111111
76,76,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.33333333333333,479,100,0,321,53.22222222222223,11.11111111111111,0.0,35.66666666666667
77,77,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.66666666666666,501,99,1,299,55.666666666666664,11.0,0.1111111111111111,33.22222222222222
78,78,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.44444444444444,498,100,0,302,55.333333333333336,11.11111111111111,0.0,33.55555555555556
79,79,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.88888888888889,484,100,0,316,53.77777777777778,11.11111111111111,0.0,35.11111111111111
80,80,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.88888888888889,485,99,1,315,53.888888888888886,11.0,0.1111111111111111,35.0
81,81,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.44444444444444,499,99,1,301,55.44444444444444,11.0,0.1111111111111111,33.44444444444444
82,82,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.66666666666666,511,98,2,289,56.777777777777786,10.888888888888888,0.2222222222222222,32.111111111111114
83,83,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.33333333333333,497,100,0,303,55.222222222222214,11.11111111111111,0.0,33.666666666666664
84,84,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.33333333333333,507,99,1,293,56.333333333333336,11.0,0.1111111111111111,32.55555555555556
85,85,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.0,503,100,0,297,55.888888888888886,11.11111111111111,0.0,33.0
86,86,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.33333333333333,498,99,1,302,55.333333333333336,11.0,0.1111111111111111,33.55555555555556
87,87,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.33333333333333,498,99,1,302,55.333333333333336,11.0,0.1111111111111111,33.55555555555556
88,88,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.11111111111111,498,97,3,302,55.333333333333336,10.777777777777779,0.33333333333333337,33.55555555555556
89,89,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.11111111111111,513,100,0,287,56.99999999999999,11.11111111111111,0.0,31.88888888888889
90,90,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,67.55555555555556,509,99,1,291,56.55555555555556,11.0,0.1111111111111111,32.33333333333333
91,91,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.11111111111111,495,100,0,305,55.00000000000001,11.11111111111111,0.0,33.88888888888889
92,92,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,69.77777777777779,530,98,2,270,58.88888888888889,10.888888888888888,0.2222222222222222,30.0
93,93,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.88888888888889,484,100,0,316,53.77777777777778,11.11111111111111,0.0,35.11111111111111
94,94,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.88888888888889,484,100,0,316,53.77777777777778,11.11111111111111,0.0,35.11111111111111
95,95,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,68.11111111111111,513,100,0,287,56.99999999999999,11.11111111111111,0.0,31.88888888888889
96,96,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,66.33333333333333,497,100,0,303,55.222222222222214,11.11111111111111,0.0,33.666666666666664
97,97,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,65.33333333333333,490,98,2,310,54.44444444444444,10.888888888888888,0.2222222222222222,34.44444444444444
98,98,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.33333333333333,481,98,2,319,53.44444444444445,10.888888888888888,0.2222222222222222,35.44444444444444
99,99,66.66666666666666,11.11111111111111,22.22222222222222,0.07111111111111111,64.0,476,100,0,324,52.888888888888886,11.11111111111111,0.0,36.0
