,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
0,0,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,59.0,255,99,1,245,42.5,16.5,0.16666666666666669,40.833333333333336
1,1,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,58.166666666666664,249,100,0,251,41.5,16.666666666666664,0.0,41.833333333333336
2,2,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,58.333333333333336,253,97,3,247,42.16666666666667,16.166666666666664,0.5,41.16666666666667
3,3,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,56.49999999999999,239,100,0,261,39.83333333333333,16.666666666666664,0.0,43.5
4,4,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,54.666666666666664,228,100,0,272,38.0,16.666666666666664,0.0,45.33333333333333
5,5,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,56.00000000000001,238,98,2,262,39.666666666666664,16.333333333333332,0.33333333333333337,43.666666666666664
6,6,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,55.666666666666664,234,100,0,266,39.0,16.666666666666664,0.0,44.333333333333336
7,7,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,56.166666666666664,237,100,0,263,39.5,16.666666666666664,0.0,43.833333333333336
8,8,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,59.166666666666664,258,97,3,242,43.0,16.166666666666664,0.5,40.33333333333333
9,9,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,59.333333333333336,257,99,1,243,42.833333333333336,16.5,0.16666666666666669,40.5
10,10,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,57.833333333333336,248,99,1,252,41.333333333333336,16.5,0.16666666666666669,42.0
11,11,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,54.833333333333336,230,99,1,270,38.333333333333336,16.5,0.16666666666666669,45.0
12,12,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,57.49999999999999,245,100,0,255,40.833333333333336,16.666666666666664,0.0,42.5
13,13,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,55.50000000000001,234,99,1,266,39.0,16.5,0.16666666666666669,44.333333333333336
14,14,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,57.833333333333336,247,100,0,253,41.16666666666667,16.666666666666664,0.0,42.16666666666667
15,15,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,56.99999999999999,242,100,0,258,40.33333333333333,16.666666666666664,0.0,43.0
16,16,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,56.666666666666664,242,98,2,258,40.33333333333333,16.333333333333332,0.33333333333333337,43.0
17,17,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,54.333333333333336,227,99,1,273,37.833333333333336,16.5,0.16666666666666669,45.5
18,18,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,56.833333333333336,242,99,1,258,40.33333333333333,16.5,0.16666666666666669,43.0
19,19,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,54.333333333333336,226,100,0,274,37.666666666666664,16.666666666666664,0.0,45.666666666666664
20,20,50.0,16.666666666666664,33.33333333333333,0.10666666666666667,59.5,257,100,0,243,42.833333333333336,16.666666666666664,0.0,40.5
