,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
67,67,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.66666666666666,511,98,2,289,56.777777777777786,10.888888888888888,0.2222222222222222,32.111111111111114
68,68,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,66.55555555555556,500,99,1,300,55.55555555555556,11.0,0.1111111111111111,33.33333333333333
69,69,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.33333333333333,515,100,0,285,57.22222222222222,11.11111111111111,0.0,31.666666666666664
70,70,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,66.77777777777779,502,99,1,298,55.77777777777778,11.0,0.1111111111111111,33.111111111111114
71,71,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.33333333333333,515,100,0,285,57.22222222222222,11.11111111111111,0.0,31.666666666666664
72,72,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.55555555555556,508,100,0,292,56.44444444444444,11.11111111111111,0.0,32.44444444444444
73,73,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,64.66666666666666,485,97,3,315,53.888888888888886,10.777777777777779,0.33333333333333337,35.0
74,74,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.44444444444444,508,99,1,292,56.44444444444444,11.0,0.1111111111111111,32.44444444444444
75,75,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,64.0,476,100,0,324,52.888888888888886,11.11111111111111,0.0,36.0
76,76,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,71.44444444444444,544,99,1,256,60.44444444444444,11.0,0.1111111111111111,28.444444444444443
77,77,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.77777777777779,511,99,1,289,56.777777777777786,11.0,0.1111111111111111,32.111111111111114
78,78,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,64.33333333333333,479,100,0,321,53.22222222222223,11.11111111111111,0.0,35.66666666666667
79,79,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.33333333333333,507,99,1,293,56.333333333333336,11.0,0.1111111111111111,32.55555555555556
80,80,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,68.44444444444444,519,97,3,281,57.666666666666664,10.777777777777779,0.33333333333333337,31.222222222222225
81,81,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,66.77777777777779,502,99,1,298,55.77777777777778,11.0,0.1111111111111111,33.111111111111114
82,82,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,66.33333333333333,498,99,1,302,55.333333333333336,11.0,0.1111111111111111,33.55555555555556
83,83,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,65.66666666666666,491,100,0,309,54.55555555555556,11.11111111111111,0.0,34.333333333333336
84,84,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.0,505,98,2,295,56.111111111111114,10.888888888888888,0.2222222222222222,32.77777777777778
85,85,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,69.44444444444444,525,100,0,275,58.333333333333336,11.11111111111111,0.0,30.555555555555557
86,86,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,65.66666666666666,492,99,1,308,54.666666666666664,11.0,0.1111111111111111,34.22222222222222
87,87,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,67.44444444444444,508,99,1,292,56.44444444444444,11.0,0.1111111111111111,32.44444444444444
88,88,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,69.22222222222221,526,97,3,274,58.44444444444444,10.777777777777779,0.33333333333333337,30.444444444444446
89,89,22.22222222222222,11.11111111111111,66.66666666666666,0.07111111111111111,65.66666666666666,491,100,0,309,54.55555555555556,11.11111111111111,0.0,34.333333333333336
