,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
32,32,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.142857142857146,328,100,0,272,46.85714285714286,14.285714285714285,0.0,38.857142857142854
33,33,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.57142857142858,319,98,2,281,45.57142857142858,14.000000000000002,0.2857142857142857,40.14285714285714
34,34,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.0,313,100,0,287,44.714285714285715,14.285714285714285,0.0,41.0
35,35,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.71428571428571,327,98,2,273,46.714285714285715,14.000000000000002,0.2857142857142857,39.0
36,36,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.28571428571429,336,100,0,264,48.0,14.285714285714285,0.0,37.714285714285715
37,37,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.285714285714285,330,99,1,270,47.14285714285714,14.142857142857142,0.14285714285714285,38.57142857142858
38,38,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.857142857142854,336,97,3,264,48.0,13.857142857142858,0.4285714285714286,37.714285714285715
39,39,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.857142857142854,327,99,1,273,46.714285714285715,14.142857142857142,0.14285714285714285,39.0
40,40,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.28571428571429,343,100,0,257,49.0,14.285714285714285,0.0,36.714285714285715
41,41,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,64.14285714285714,351,98,2,249,50.142857142857146,14.000000000000002,0.2857142857142857,35.57142857142857
42,42,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.142857142857146,343,99,1,257,49.0,14.142857142857142,0.14285714285714285,36.714285714285715
43,43,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.71428571428571,333,99,1,267,47.57142857142857,14.142857142857142,0.14285714285714285,38.142857142857146
44,44,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.42857142857143,331,99,1,269,47.285714285714285,14.142857142857142,0.14285714285714285,38.42857142857143
45,45,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.142857142857146,342,100,0,258,48.857142857142854,14.285714285714285,0.0,36.857142857142854
46,46,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.57142857142857,339,99,1,261,48.42857142857142,14.142857142857142,0.14285714285714285,37.285714285714285
47,47,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,64.0,348,100,0,252,49.714285714285715,14.285714285714285,0.0,36.0
48,48,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.142857142857146,343,99,1,257,49.0,14.142857142857142,0.14285714285714285,36.714285714285715
49,49,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.28571428571429,338,98,2,262,48.285714285714285,14.000000000000002,0.2857142857142857,37.42857142857143
50,50,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.142857142857146,336,99,1,264,48.0,14.142857142857142,0.14285714285714285,37.714285714285715
51,51,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.57142857142858,334,97,3,266,47.714285714285715,13.857142857142858,0.4285714285714286,38.0
52,52,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.857142857142854,341,99,1,259,48.714285714285715,14.142857142857142,0.14285714285714285,37.0
53,53,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.0,313,100,0,287,44.714285714285715,14.285714285714285,0.0,41.0
54,54,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.0,313,100,0,287,44.714285714285715,14.285714285714285,0.0,41.0
55,55,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,57.42857142857143,304,98,2,296,43.42857142857143,14.000000000000002,0.2857142857142857,42.285714285714285
56,56,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.0,327,100,0,273,46.714285714285715,14.285714285714285,0.0,39.0
57,57,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.857142857142854,334,99,1,266,47.714285714285715,14.142857142857142,0.14285714285714285,38.0
58,58,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.42857142857143,316,100,0,284,45.14285714285714,14.285714285714285,0.0,40.57142857142857
59,59,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,57.285714285714285,303,98,2,297,43.28571428571429,14.000000000000002,0.2857142857142857,42.42857142857142
60,60,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.285714285714285,324,98,2,276,46.285714285714285,14.000000000000002,0.2857142857142857,39.42857142857143
61,61,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.857142857142854,335,98,2,265,47.85714285714286,14.000000000000002,0.2857142857142857,37.857142857142854
62,62,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,57.57142857142858,304,99,1,296,43.42857142857143,14.142857142857142,0.14285714285714285,42.285714285714285
63,63,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.285714285714285,316,99,1,284,45.14285714285714,14.142857142857142,0.14285714285714285,40.57142857142857
64,64,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.714285714285715,347,99,1,253,49.57142857142857,14.142857142857142,0.14285714285714285,36.142857142857146
65,65,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,58.71428571428572,313,98,2,287,44.714285714285715,14.000000000000002,0.2857142857142857,41.0
66,66,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.57142857142858,317,100,0,283,45.285714285714285,14.285714285714285,0.0,40.42857142857143
67,67,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.14285714285714,314,100,0,286,44.857142857142854,14.285714285714285,0.0,40.85714285714286
68,68,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.42857142857143,316,100,0,284,45.14285714285714,14.285714285714285,0.0,40.57142857142857
69,69,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,57.57142857142858,303,100,0,297,43.28571428571429,14.285714285714285,0.0,42.42857142857142
70,70,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,64.14285714285714,350,99,1,250,50.0,14.142857142857142,0.14285714285714285,35.714285714285715
71,71,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.0,334,100,0,266,47.714285714285715,14.285714285714285,0.0,38.0
72,72,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,58.57142857142858,311,99,1,289,44.42857142857143,14.142857142857142,0.14285714285714285,41.285714285714285
73,73,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.857142857142854,327,99,1,273,46.714285714285715,14.142857142857142,0.14285714285714285,39.0
74,74,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.42857142857143,330,100,0,270,47.14285714285714,14.285714285714285,0.0,38.57142857142858
75,75,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.71428571428571,327,98,2,273,46.714285714285715,14.000000000000002,0.2857142857142857,39.0
76,76,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.71428571428571,333,99,1,267,47.57142857142857,14.142857142857142,0.14285714285714285,38.142857142857146
77,77,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.71428571428572,320,98,2,280,45.714285714285715,14.000000000000002,0.2857142857142857,40.0
78,78,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,57.285714285714285,301,100,0,299,43.0,14.285714285714285,0.0,42.714285714285715
79,79,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.57142857142857,339,99,1,261,48.42857142857142,14.142857142857142,0.14285714285714285,37.285714285714285
80,80,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.0,344,97,3,256,49.142857142857146,13.857142857142858,0.4285714285714286,36.57142857142857
81,81,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.857142857142854,321,98,2,279,45.857142857142854,14.000000000000002,0.2857142857142857,39.85714285714286
82,82,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.0,314,99,1,286,44.857142857142854,14.142857142857142,0.14285714285714285,40.85714285714286
83,83,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,63.142857142857146,342,100,0,258,48.857142857142854,14.285714285714285,0.0,36.857142857142854
84,84,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.285714285714285,315,100,0,285,45.0,14.285714285714285,0.0,40.714285714285715
85,85,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.857142857142854,320,99,1,280,45.714285714285715,14.142857142857142,0.14285714285714285,40.0
86,86,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.57142857142858,332,99,1,268,47.42857142857143,14.142857142857142,0.14285714285714285,38.285714285714285
87,87,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.285714285714285,331,98,2,269,47.285714285714285,14.000000000000002,0.2857142857142857,38.42857142857143
88,88,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.57142857142858,335,96,4,265,47.85714285714286,13.714285714285715,0.5714285714285714,37.857142857142854
89,89,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,58.285714285714285,308,100,0,292,44.0,14.285714285714285,0.0,41.714285714285715
90,90,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.285714285714285,329,100,0,271,47.0,14.285714285714285,0.0,38.714285714285715
91,91,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,62.142857142857146,337,98,2,263,48.142857142857146,14.000000000000002,0.2857142857142857,37.57142857142857
92,92,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.42857142857143,318,98,2,282,45.42857142857143,14.000000000000002,0.2857142857142857,40.285714285714285
93,93,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.857142857142854,321,98,2,279,45.857142857142854,14.000000000000002,0.2857142857142857,39.85714285714286
94,94,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,59.71428571428572,319,99,1,281,45.57142857142858,14.142857142857142,0.14285714285714285,40.14285714285714
95,95,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,57.85714285714286,306,99,1,294,43.714285714285715,14.142857142857142,0.14285714285714285,42.0
96,96,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,61.42857142857143,330,100,0,270,47.14285714285714,14.285714285714285,0.0,38.57142857142858
97,97,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.42857142857143,324,99,1,276,46.285714285714285,14.142857142857142,0.14285714285714285,39.42857142857143
98,98,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.0,321,99,1,279,45.857142857142854,14.142857142857142,0.14285714285714285,39.85714285714286
99,99,28.57142857142857,14.285714285714285,57.14285714285714,0.09142857142857143,60.857142857142854,326,100,0,274,46.57142857142857,14.285714285714285,0.0,39.14285714285714
