,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
0,0,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
1,1,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.44444444444444,8,599,1,292,0.8888888888888888,66.55555555555556,0.1111111111111111,32.44444444444444
2,2,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
3,3,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
4,4,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
5,5,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
6,6,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
7,7,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
8,8,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.44444444444444,7,600,0,293,0.7777777777777778,66.66666666666666,0.0,32.55555555555556
9,9,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.22222222222223,5,600,0,295,0.5555555555555556,66.66666666666666,0.0,32.77777777777778
10,10,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.66666666666666,0,600,0,300,0.0,66.66666666666666,0.0,33.33333333333333
11,11,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.33333333333333,6,600,0,294,0.6666666666666667,66.66666666666666,0.0,32.666666666666664
12,12,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
13,13,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.33333333333333,6,600,0,294,0.6666666666666667,66.66666666666666,0.0,32.666666666666664
14,14,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
15,15,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
16,16,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
17,17,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.22222222222223,5,600,0,295,0.5555555555555556,66.66666666666666,0.0,32.77777777777778
18,18,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.44444444444444,7,600,0,293,0.7777777777777778,66.66666666666666,0.0,32.55555555555556
19,19,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.55555555555556,9,599,1,291,1.0,66.55555555555556,0.1111111111111111,32.33333333333333
20,20,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
21,21,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
22,22,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.55555555555556,8,600,0,292,0.8888888888888888,66.66666666666666,0.0,32.44444444444444
23,23,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
24,24,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
25,25,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.22222222222223,5,600,0,295,0.5555555555555556,66.66666666666666,0.0,32.77777777777778
26,26,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.22222222222223,5,600,0,295,0.5555555555555556,66.66666666666666,0.0,32.77777777777778
27,27,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
28,28,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.66666666666666,0,600,0,300,0.0,66.66666666666666,0.0,33.33333333333333
29,29,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
30,30,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,3,599,1,297,0.33333333333333337,66.55555555555556,0.1111111111111111,33.0
31,31,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.77777777777779,1,600,0,299,0.1111111111111111,66.66666666666666,0.0,33.22222222222222
32,32,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,3,599,1,297,0.33333333333333337,66.55555555555556,0.1111111111111111,33.0
33,33,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.44444444444444,7,600,0,293,0.7777777777777778,66.66666666666666,0.0,32.55555555555556
34,34,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,3,599,1,297,0.33333333333333337,66.55555555555556,0.1111111111111111,33.0
35,35,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
36,36,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
37,37,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.22222222222223,5,600,0,295,0.5555555555555556,66.66666666666666,0.0,32.77777777777778
38,38,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
39,39,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.33333333333333,6,600,0,294,0.6666666666666667,66.66666666666666,0.0,32.666666666666664
40,40,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
41,41,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
42,42,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
43,43,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
44,44,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
45,45,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.33333333333333,6,600,0,294,0.6666666666666667,66.66666666666666,0.0,32.666666666666664
46,46,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.77777777777779,1,600,0,299,0.1111111111111111,66.66666666666666,0.0,33.22222222222222
47,47,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
48,48,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,4,600,0,296,0.4444444444444444,66.66666666666666,0.0,32.88888888888889
49,49,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.11111111111111,5,599,1,295,0.5555555555555556,66.55555555555556,0.1111111111111111,32.77777777777778
50,50,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.33333333333333,6,600,0,294,0.6666666666666667,66.66666666666666,0.0,32.666666666666664
51,51,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,66.88888888888889,2,600,0,298,0.2222222222222222,66.66666666666666,0.0,33.111111111111114
52,52,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.0,3,600,0,297,0.33333333333333337,66.66666666666666,0.0,33.0
53,53,11.11111111111111,66.66666666666666,22.22222222222222,0.07111111111111111,67.22222222222223,5,600,0,295,0.5555555555555556,66.66666666666666,0.0,32.77777777777778
