,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
26,26,20.0,40.0,40.0,0.128,45.4,28,199,1,272,5.6000000000000005,39.800000000000004,0.2,54.400000000000006
27,27,20.0,40.0,40.0,0.128,48.8,44,200,0,256,8.799999999999999,40.0,0.0,51.2
28,28,20.0,40.0,40.0,0.128,48.6,43,200,0,257,8.6,40.0,0.0,51.4
29,29,20.0,40.0,40.0,0.128,48.4,42,200,0,258,8.4,40.0,0.0,51.6
30,30,20.0,40.0,40.0,0.128,48.4,42,200,0,258,8.4,40.0,0.0,51.6
31,31,20.0,40.0,40.0,0.128,50.2,52,199,1,248,10.4,39.800000000000004,0.2,49.6
32,32,20.0,40.0,40.0,0.128,48.199999999999996,41,200,0,259,8.200000000000001,40.0,0.0,51.800000000000004
33,33,20.0,40.0,40.0,0.128,48.8,46,198,2,254,9.2,39.6,0.4,50.8
34,34,20.0,40.0,40.0,0.128,49.2,46,200,0,254,9.2,40.0,0.0,50.8
35,35,20.0,40.0,40.0,0.128,46.800000000000004,35,199,1,265,7.000000000000001,39.800000000000004,0.2,53.0
36,36,20.0,40.0,40.0,0.128,44.6,24,199,1,276,4.8,39.800000000000004,0.2,55.2
37,37,20.0,40.0,40.0,0.128,45.4,28,199,1,272,5.6000000000000005,39.800000000000004,0.2,54.400000000000006
38,38,20.0,40.0,40.0,0.128,49.8,49,200,0,251,9.8,40.0,0.0,50.2
39,39,20.0,40.0,40.0,0.128,48.199999999999996,41,200,0,259,8.200000000000001,40.0,0.0,51.800000000000004
40,40,20.0,40.0,40.0,0.128,49.8,49,200,0,251,9.8,40.0,0.0,50.2
41,41,20.0,40.0,40.0,0.128,48.199999999999996,41,200,0,259,8.200000000000001,40.0,0.0,51.800000000000004
42,42,20.0,40.0,40.0,0.128,51.6,58,200,0,242,11.600000000000001,40.0,0.0,48.4
43,43,20.0,40.0,40.0,0.128,46.800000000000004,35,199,1,265,7.000000000000001,39.800000000000004,0.2,53.0
44,44,20.0,40.0,40.0,0.128,51.0,57,198,2,243,11.4,39.6,0.4,48.6
45,45,20.0,40.0,40.0,0.128,54.400000000000006,73,199,1,227,14.6,39.800000000000004,0.2,45.4
46,46,20.0,40.0,40.0,0.128,48.199999999999996,42,199,1,258,8.4,39.800000000000004,0.2,51.6
47,47,20.0,40.0,40.0,0.128,47.8,39,200,0,261,7.8,40.0,0.0,52.2
48,48,20.0,40.0,40.0,0.128,52.2,62,199,1,238,12.4,39.800000000000004,0.2,47.599999999999994
49,49,20.0,40.0,40.0,0.128,50.4,53,199,1,247,10.6,39.800000000000004,0.2,49.4
50,50,20.0,40.0,40.0,0.128,48.8,44,200,0,256,8.799999999999999,40.0,0.0,51.2
51,51,20.0,40.0,40.0,0.128,47.599999999999994,38,200,0,262,7.6,40.0,0.0,52.400000000000006
52,52,20.0,40.0,40.0,0.128,49.0,46,199,1,254,9.2,39.800000000000004,0.2,50.8
53,53,20.0,40.0,40.0,0.128,50.4,52,200,0,248,10.4,40.0,0.0,49.6
54,54,20.0,40.0,40.0,0.128,48.0,40,200,0,260,8.0,40.0,0.0,52.0
55,55,20.0,40.0,40.0,0.128,50.4,52,200,0,248,10.4,40.0,0.0,49.6
56,56,20.0,40.0,40.0,0.128,47.599999999999994,39,199,1,261,7.8,39.800000000000004,0.2,52.2
57,57,20.0,40.0,40.0,0.128,49.6,48,200,0,252,9.6,40.0,0.0,50.4
58,58,20.0,40.0,40.0,0.128,50.6,53,200,0,247,10.6,40.0,0.0,49.4
59,59,20.0,40.0,40.0,0.128,49.6,49,199,1,251,9.8,39.800000000000004,0.2,50.2
60,60,20.0,40.0,40.0,0.128,48.6,43,200,0,257,8.6,40.0,0.0,51.4
61,61,20.0,40.0,40.0,0.128,48.199999999999996,41,200,0,259,8.200000000000001,40.0,0.0,51.800000000000004
62,62,20.0,40.0,40.0,0.128,48.6,44,199,1,256,8.799999999999999,39.800000000000004,0.2,51.2
63,63,20.0,40.0,40.0,0.128,50.8,54,200,0,246,10.8,40.0,0.0,49.2
64,64,20.0,40.0,40.0,0.128,48.4,43,199,1,257,8.6,39.800000000000004,0.2,51.4
65,65,20.0,40.0,40.0,0.128,45.4,28,199,1,272,5.6000000000000005,39.800000000000004,0.2,54.400000000000006
66,66,20.0,40.0,40.0,0.128,49.4,47,200,0,253,9.4,40.0,0.0,50.6
67,67,20.0,40.0,40.0,0.128,48.0,40,200,0,260,8.0,40.0,0.0,52.0
68,68,20.0,40.0,40.0,0.128,46.0,30,200,0,270,6.0,40.0,0.0,54.0
69,69,20.0,40.0,40.0,0.128,48.8,45,199,1,255,9.0,39.800000000000004,0.2,51.0
70,70,20.0,40.0,40.0,0.128,47.599999999999994,38,200,0,262,7.6,40.0,0.0,52.400000000000006
71,71,20.0,40.0,40.0,0.128,48.4,42,200,0,258,8.4,40.0,0.0,51.6
72,72,20.0,40.0,40.0,0.128,48.0,40,200,0,260,8.0,40.0,0.0,52.0
73,73,20.0,40.0,40.0,0.128,47.0,35,200,0,265,7.000000000000001,40.0,0.0,53.0
74,74,20.0,40.0,40.0,0.128,50.0,50,200,0,250,10.0,40.0,0.0,50.0
75,75,20.0,40.0,40.0,0.128,49.8,49,200,0,251,9.8,40.0,0.0,50.2
76,76,20.0,40.0,40.0,0.128,46.6,33,200,0,267,6.6000000000000005,40.0,0.0,53.400000000000006
77,77,20.0,40.0,40.0,0.128,49.2,46,200,0,254,9.2,40.0,0.0,50.8
78,78,20.0,40.0,40.0,0.128,47.199999999999996,38,198,2,262,7.6,39.6,0.4,52.400000000000006
79,79,20.0,40.0,40.0,0.128,46.400000000000006,33,199,1,267,6.6000000000000005,39.800000000000004,0.2,53.400000000000006
80,80,20.0,40.0,40.0,0.128,49.2,46,200,0,254,9.2,40.0,0.0,50.8
81,81,20.0,40.0,40.0,0.128,48.199999999999996,42,199,1,258,8.4,39.800000000000004,0.2,51.6
82,82,20.0,40.0,40.0,0.128,46.0,30,200,0,270,6.0,40.0,0.0,54.0
83,83,20.0,40.0,40.0,0.128,50.2,51,200,0,249,10.2,40.0,0.0,49.8
84,84,20.0,40.0,40.0,0.128,48.199999999999996,41,200,0,259,8.200000000000001,40.0,0.0,51.800000000000004
85,85,20.0,40.0,40.0,0.128,49.4,47,200,0,253,9.4,40.0,0.0,50.6
86,86,20.0,40.0,40.0,0.128,48.4,44,198,2,256,8.799999999999999,39.6,0.4,51.2
87,87,20.0,40.0,40.0,0.128,49.6,48,200,0,252,9.6,40.0,0.0,50.4
88,88,20.0,40.0,40.0,0.128,50.4,52,200,0,248,10.4,40.0,0.0,49.6
89,89,20.0,40.0,40.0,0.128,49.2,47,199,1,253,9.4,39.800000000000004,0.2,50.6
90,90,20.0,40.0,40.0,0.128,50.0,50,200,0,250,10.0,40.0,0.0,50.0
91,91,20.0,40.0,40.0,0.128,46.400000000000006,32,200,0,268,6.4,40.0,0.0,53.6
92,92,20.0,40.0,40.0,0.128,47.599999999999994,39,199,1,261,7.8,39.800000000000004,0.2,52.2
93,93,20.0,40.0,40.0,0.128,50.6,53,200,0,247,10.6,40.0,0.0,49.4
94,94,20.0,40.0,40.0,0.128,48.199999999999996,41,200,0,259,8.200000000000001,40.0,0.0,51.800000000000004
95,95,20.0,40.0,40.0,0.128,50.8,54,200,0,246,10.8,40.0,0.0,49.2
96,96,20.0,40.0,40.0,0.128,47.199999999999996,36,200,0,264,7.199999999999999,40.0,0.0,52.800000000000004
97,97,20.0,40.0,40.0,0.128,48.199999999999996,43,198,2,257,8.6,39.6,0.4,51.4
98,98,20.0,40.0,40.0,0.128,49.4,47,200,0,253,9.4,40.0,0.0,50.6
99,99,20.0,40.0,40.0,0.128,47.199999999999996,37,199,1,263,7.3999999999999995,39.800000000000004,0.2,52.6
