,Unnamed: 0,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
68,68,68,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.66666666666666,28,300,0,272,4.666666666666667,50.0,0.0,45.33333333333333
69,69,69,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.333333333333336,26,300,0,274,4.333333333333334,50.0,0.0,45.66666666666666
70,70,70,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.33333333333333,14,300,0,286,2.333333333333333,50.0,0.0,47.66666666666667
71,71,71,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,55.16666666666666,31,300,0,269,5.166666666666667,50.0,0.0,44.83333333333333
72,72,72,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.0,18,300,0,282,3.0,50.0,0.0,47.0
73,73,73,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.0,24,300,0,276,4.0,50.0,0.0,46.0
74,74,74,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.50000000000001,27,300,0,273,4.5,50.0,0.0,45.5
75,75,75,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.0,13,299,1,287,2.166666666666667,49.833333333333336,0.1666666666666666,47.833333333333336
76,76,76,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.33333333333333,14,300,0,286,2.333333333333333,50.0,0.0,47.66666666666667
77,77,77,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.5,15,300,0,285,2.5,50.0,0.0,47.5
78,78,78,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.66666666666666,23,299,1,277,3.833333333333333,49.833333333333336,0.1666666666666666,46.16666666666666
79,79,79,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,54.333333333333336,26,300,0,274,4.333333333333334,50.0,0.0,45.66666666666666
80,80,80,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,52.0,12,300,0,288,2.0,50.0,0.0,48.0
81,81,81,16.666666666666664,50.0,33.33333333333333,0.1066666666666666,53.66666666666666,22,300,0,278,3.6666666666666665,50.0,0.0,46.33333333333333
