,Simulation number,Percent of coerced cars,Percent of lying cars,Percent of honest cars,Density,Accuracy,True Positives,True Negatives,False Positives,False Negatives,Percent True Positives,Percent True Negatives,Percent False Positives,Percent False Negatives
35,35,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
36,36,10.0,70.0,20.0,0.064,70.7,7,700,0,293,0.7000000000000001,70.0,0.0,29.299999999999997
37,37,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
38,38,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.599999999999998
39,39,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
40,40,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
41,41,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
42,42,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.599999999999998
43,43,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
44,44,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
45,45,10.0,70.0,20.0,0.064,69.89999999999999,0,699,1,300,0.0,69.89999999999999,0.1,30.0
46,46,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
47,47,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
48,48,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
49,49,10.0,70.0,20.0,0.064,70.8,8,700,0,292,0.8,70.0,0.0,29.2
50,50,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
51,51,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
52,52,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.599999999999998
53,53,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
54,54,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
55,55,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
56,56,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
57,57,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
58,58,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
59,59,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
60,60,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
61,61,10.0,70.0,20.0,0.064,69.89999999999999,0,699,1,300,0.0,69.89999999999999,0.1,30.0
62,62,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
63,63,10.0,70.0,20.0,0.064,70.39999999999999,5,699,1,295,0.5,69.89999999999999,0.1,29.5
64,64,10.0,70.0,20.0,0.064,70.19999999999999,3,699,1,297,0.3,69.89999999999999,0.1,29.7
65,65,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
66,66,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
67,67,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
68,68,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
69,69,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
70,70,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
71,71,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
72,72,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.599999999999998
73,73,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
74,74,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
75,75,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
76,76,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
77,77,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
78,78,10.0,70.0,20.0,0.064,70.19999999999999,3,699,1,297,0.3,69.89999999999999,0.1,29.7
79,79,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
80,80,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
81,81,10.0,70.0,20.0,0.064,70.0,0,700,0,300,0.0,70.0,0.0,30.0
82,82,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
83,83,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
84,84,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
85,85,10.0,70.0,20.0,0.064,70.6,6,700,0,294,0.6,70.0,0.0,29.4
86,86,10.0,70.0,20.0,0.064,70.39999999999999,4,700,0,296,0.4,70.0,0.0,29.599999999999998
87,87,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
88,88,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
89,89,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
90,90,10.0,70.0,20.0,0.064,70.19999999999999,2,700,0,298,0.2,70.0,0.0,29.799999999999997
91,91,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
92,92,10.0,70.0,20.0,0.064,70.1,2,699,1,298,0.2,69.89999999999999,0.1,29.799999999999997
93,93,10.0,70.0,20.0,0.064,70.5,7,698,2,293,0.7000000000000001,69.8,0.2,29.299999999999997
94,94,10.0,70.0,20.0,0.064,70.0,1,699,1,299,0.1,69.89999999999999,0.1,29.9
95,95,10.0,70.0,20.0,0.064,70.5,5,700,0,295,0.5,70.0,0.0,29.5
96,96,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
97,97,10.0,70.0,20.0,0.064,70.1,1,700,0,299,0.1,70.0,0.0,29.9
98,98,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
99,99,10.0,70.0,20.0,0.064,70.3,3,700,0,297,0.3,70.0,0.0,29.7
